OBJT_ID,POLICE,POLCSTTN,FCLTY_TY,FCLTY_CD,FCLTY_NM,ADRES,RN_ADRES,TELNO,CTPRVN_CD,SGG_CD,X,Y
197,전북특별자치도경찰청,null,경찰서,510010,완주경찰서,null,전북 완주군 봉동읍 봉동로 28,null,52,52710,14156189.586,4290643.24538
198,전북특별자치도경찰청,null,경찰서,510010,익산경찰서,null,전북 익산시 배산로 165-12,null,52,52140,14130866.3722,4294236.94771
199,전북특별자치도경찰청,null,경찰서,510010,임실경찰서,null,전북 임실군 임실읍 호국로 1702,null,52,52750,14169642.6133,4247625.04325
200,전북특별자치도경찰청,null,경찰서,510010,장수경찰서,null,전북 장수군 장수읍 신천로 8,null,52,52740,14195070.601,4252150.34861
201,전북특별자치도경찰청,null,경찰서,510010,전주덕진경찰서,null,전북 전주시 덕진구 온고을로 299,null,52,52113,14147976.3672,4279036.89657
202,전북특별자치도경찰청,null,경찰서,510010,전주완산경찰서,null,전북 전주시 완산구 전라감영로 66,null,52,52111,14153878.6156,4275239.07917
203,전북특별자치도경찰청,null,경찰서,510010,정읍경찰서,null,전북 정읍시 중앙1길 157,null,52,52180,14121745.599,4241229.78661
204,전북특별자치도경찰청,null,경찰서,510010,진안경찰서,null,전북 진안군 진안읍 우화산길 3,null,52,52720,14185041.3494,4271959.88496
205,전라남도경찰청,null,지방청,510000,전라남도경찰청,null,전남 무안군 삼향읍 후광대로359번길 28,null,46,46840,14078542.7606,4139115.24987
206,전라남도경찰청,null,경찰서,510010,신안경찰서,null,전남 신안군 암태면 승봉로 11-3,null,46,46910,14038878.7021,4140153.92389
207,전라남도경찰청,null,경찰서,510010,강진경찰서,null,전남 강진군 강진읍 탐진로 119,null,46,46810,14111743.6652,4115371.39599
208,전라남도경찰청,null,경찰서,510010,고흥경찰서,null,전남 고흥군 고흥읍 흥양길 42,null,46,46770,14169240.8167,4111169.42252
209,전라남도경찰청,null,경찰서,510010,곡성경찰서,null,전남 곡성군 곡성읍 중앙로 161,null,46,46720,14170841.4685,4202559.71405
210,전라남도경찰청,null,경찰서,510010,광양경찰서,null,전남 광양시 광양읍 제철로 16-16,null,46,46230,14204636.0176,4158836.27931
211,전라남도경찰청,null,경찰서,510010,구례경찰서,null,전남 구례군 구례읍 봉성로 74,null,46,46730,14189370.0857,4192350.8431
212,전라남도경찰청,null,경찰서,510010,나주경찰서,null,전남 나주시 영산로 5415-22,null,46,46170,14106570.5482,4169036.04562
213,전라남도경찰청,null,경찰서,510010,담양경찰서,null,전남 담양군 담양읍 무정로 15,null,46,46710,14135680.8957,4206056.33426
214,전라남도경찰청,null,경찰서,510010,목포경찰서,null,전남 목포시 동명로 124,null,46,46110,14070388.3185,4136529.76447
215,전라남도경찰청,null,경찰서,510010,무안경찰서,null,전남 무안군 무안읍 무안로 479,null,46,46840,14079342.4242,4162096.76882
216,전라남도경찰청,null,경찰서,510010,보성경찰서,null,전남 보성군 보성읍 중앙로 88,null,46,46780,14146646.5111,4132682.82332
217,전라남도경찰청,null,경찰서,510010,순천경찰서,null,전남 순천시 조비길 2,null,46,46150,14191218.7017,4160033.39788
218,전라남도경찰청,null,경찰서,510010,여수경찰서,null,전남 여수시 하멜로 2,null,46,46130,14219998.5304,4128721.16211
219,전라남도경찰청,null,경찰서,510010,영광경찰서,null,전남 영광군 영광읍 중앙로 211,null,46,46870,14083302.5149,4201744.46259
220,전라남도경찰청,null,경찰서,510010,영암경찰서,null,전남 영암군 영암읍 남문로 19,null,46,46830,14104074.2309,4136382.67959
221,전라남도경찰청,null,경찰서,510010,완도경찰서,null,전남 완도군 완도읍 농공단지길 32,null,46,46890,14107618.4654,4073977.56535
222,전라남도경찰청,null,경찰서,510010,장성경찰서,null,전남 장성군 장성읍 영천로 164,null,46,46880,14113352.2875,4204652.73298
223,전라남도경찰청,null,경찰서,510010,장흥경찰서,null,전남 장흥군 장흥읍 읍성로 123,null,46,46800,14126197.9778,4120330.52296
224,전라남도경찰청,null,경찰서,510010,진도경찰서,null,전남 진도읍 남산2길 33,null,46,46900,14055377.9093,4092851.30301
225,전라남도경찰청,null,경찰서,510010,함평경찰서,null,전남 함평군 함평읍 중앙길 220,null,46,46860,14083620.2207,4172748.03513
226,전라남도경찰청,null,경찰서,510010,화순경찰서,null,전남 화순군 화순읍 자치샘로 29,null,46,46790,14135905.2267,4172349.5627
227,전라남도경찰청,null,경찰서,510010,해남경찰서,null,전남 해남군 해남읍 영빈로 61,null,46,46820,14093842.2443,4105025.83407
228,경상북도경찰청,null,지방청,510000,경상북도경찰청,null,경북 안동시 풍천면 검무로 77,null,47,47170,14304585.87,4380439.89523
229,경상북도경찰청,null,경찰서,510010,경산경찰서,null,경북 경산시 원효로 68,null,47,47290,14331792.2756,4276214.48076
230,경상북도경찰청,null,경찰서,510010,경주경찰서,null,경북 경주시 중앙로 63,null,47,47130,14383747.4642,4279388.33203
231,경상북도경찰청,null,경찰서,510010,고령경찰서,null,경북 고령군 고령읍 대가야로 1411,null,47,47830,14279115.6477,4264190.47406
232,경상북도경찰청,null,경찰서,510010,구미경찰서,null,경북 구미시 구미대로 350-19,null,47,47190,14289511.8194,4316863.18825
233,경상북도경찰청,null,경찰서,510010,김천경찰서,null,경북 김천시 혁신8로 8,null,47,47150,14269230.4323,4318104.27487
234,경상북도경찰청,null,경찰서,510010,문경경찰서,null,경북 문경시 매봉로 35,null,47,47280,14268986.2753,4381865.82225
235,경상북도경찰청,null,경찰서,510010,봉화경찰서,null,경북 봉화군 봉화읍 내성로 73,null,47,47920,14331259.8011,4423621.33079
236,경상북도경찰청,null,경찰서,510010,상주경찰서,null,경북 상주시 중앙로 230,null,47,47250,14267130.6351,4357932.28795
237,경상북도경찰청,null,경찰서,510010,성주경찰서,null,경북 성주군 성주읍 성주순환로 251,null,47,47840,14281489.4356,4289805.46771
238,경상북도경찰청,null,경찰서,510010,안동경찰서,null,경북 안동시 제비원로 103,null,47,47170,14329044.8326,4378220.46399
239,경상북도경찰청,null,경찰서,510010,영덕경찰서,null,경북 영덕군 영덕읍 남산1길 14,null,47,47770,14401406.3644,4355913.47105
240,경상북도경찰청,null,경찰서,510010,영양경찰서,null,경북 영양군 영양읍 영양창수로 135,null,47,47760,14374481.9979,4392097.7908
241,경상북도경찰청,null,경찰서,510010,영주경찰서,null,경북 영주시 영주로82번길 33,null,47,47210,14316745.7655,4414070.7064
242,경상북도경찰청,null,경찰서,510010,영천경찰서,null,경북 영천시 금호읍 최무선로 1,null,47,47230,14349829.2614,4294103.85903
243,경상북도경찰청,null,경찰서,510010,울릉경찰서,null,경북 울릉군 울릉읍 도동2길 62,null,47,47940,14572401.6739,4506813.4979
244,경상북도경찰청,null,경찰서,510010,예천경찰서,null,경북 예천읍 군청길 21,null,47,47900,14299169.1637,4391417.32705
245,경상북도경찰청,null,경찰서,510010,울진경찰서,null,경북 울진군 울진읍 울진중앙로 28,null,47,47930,14404532.3716,4436989.08147
246,경상북도경찰청,null,경찰서,510010,의성경찰서,null,경북 의성군 의성읍 홍술로 71-5,null,47,47730,14325329.6337,4349589.53372
247,경상북도경찰청,null,경찰서,510010,청도경찰서,null,경북 청도군 청도읍 새마을로 1362,null,47,47820,14332406.7369,4253062.191
248,경상북도경찰청,null,경찰서,510010,청송경찰서,null,경북 청송군 청송읍 월막1길 5-15,null,47,47750,14366085.9479,4361068.75939
249,경상북도경찰청,null,경찰서,510010,칠곡경찰서,null,경북 칠곡군 약목면 칠곡대로 1050,null,47,47850,14291860.0596,4301830.97119
250,경상북도경찰청,null,경찰서,510010,포항남부경찰서,null,경북 포항시 남구 연일로 55,null,47,47111,14398850.5803,4301617.16274
251,경상북도경찰청,null,경찰서,510010,포항북부경찰서,null,경북 포항시 북구 삼흥로 370,null,47,47113,14402310.8798,4313575.16772
252,경상남도경찰청,null,지방청,510000,경상남도경찰청,null,경남 창원시 의창구 상남로 289,null,48,48121,14326164.6635,4196349.43855
253,경상남도경찰청,null,경찰서,510010,거제경찰서,null,경남 거제시 진목1길 2,null,48,48310,14325308.9505,4150101.8185
254,경상남도경찰청,null,경찰서,510010,거창경찰서,null,경남 거창군 거창읍 중앙로 97,null,48,48880,14238761.8202,4257505.37447
255,경상남도경찰청,null,경찰서,510010,고성경찰서,null,경남 고성군 고성읍 중앙로 113,null,48,48820,14285882.2586,4160594.50919
256,경상남도경찰청,null,경찰서,510010,김해중부경찰서,null,경남 김해시 김해대로 2307,null,48,48250,14346766.172,4194718.73988
257,경상남도경찰청,null,경찰서,510010,김해서부경찰서,null,경남 김해시 장유면 계동로 175,null,48,48250,14337636.9274,4189758.41266
258,경상남도경찰청,null,경찰서,510010,남해경찰서,null,경남 남해군 남해읍 화전로 89,null,48,48840,14237028.7649,4142064.45059
259,경상남도경찰청,null,경찰서,510010,마산동부경찰서,null,경남 창원시 마산회원구 합성남17길 56,null,48,48127,14314618.4946,4196285.62562
260,경상남도경찰청,null,경찰서,510010,마산중부경찰서,null,경남 창원시 마산합포구 3.15대로 147,null,48,48125,14311688.1314,4190032.62719
261,경상남도경찰청,null,경찰서,510010,밀양경찰서,null,경도 밀양시 상남면 밀양대로 1545,null,48,48270,14333594.2265,4227819.63186
262,경상남도경찰청,null,경찰서,510010,사천경찰서,null,경남 사천시 남일로 37,null,48,48240,14257896.2714,4154780.47338
263,경상남도경찰청,null,경찰서,510010,산청경찰서,null,경남 산청군 산청읍 중앙로 1,null,48,48860,14234916.0991,4220616.62735
264,경상남도경찰청,null,경찰서,510010,양산경찰서,null,경남 양산시 물금읍 신주4길 8,null,48,48330,14362059.1435,4209938.12956
265,경상남도경찰청,null,경찰서,510010,의령경찰서,null,경남 의령군 의령읍 충익로 53,null,48,48720,14277992.4117,4207572.69815
266,경상남도경찰청,null,경찰서,510010,진주경찰서,null,경남 진주시 비봉로24번길 3,null,48,48170,14258008.0028,4190166.05229
267,경상남도경찰청,null,경찰서,510010,진해경찰서,null,경남 창원시 진해구 진해대로 815,null,48,48129,14327298.6974,4185119.19469
268,경상남도경찰청,null,경찰서,510010,창녕경찰서,null,경남 창녕군 창녕읍 종로 38-6,null,48,48740,14304652.7396,4237585.1117
269,경상남도경찰청,null,경찰서,510010,창원서부경찰서,null,경남 창원시 의창구 우곡로 10,null,48,48121,14319789.2181,4198138.29948
270,경상남도경찰청,null,경찰서,510010,창원중부경찰서,null,경남 창원시 성산구 상남로 177,null,48,48123,14325262.6305,4195013.00124
271,경상남도경찰청,null,경찰서,510010,통영경찰서,null,경남 통영시 광도면 죽림3로 53,null,48,48220,14295607.2406,4147964.0643
272,경상남도경찰청,null,경찰서,510010,하동경찰서,null,경남 하동군 하동읍 경서대로 139,null,48,48850,14220912.686,4173101.33963
273,경상남도경찰청,null,경찰서,510010,함안경찰서,null,경남 함안군 가야읍 가야로 85,null,48,48730,14294619.5362,4201817.34786
274,경상남도경찰청,null,경찰서,510010,함양경찰서,null,경남 함양군 함양읍 학사루길 12,null,48,48870,14218335.3504,4234674.95355
275,경상남도경찰청,null,경찰서,510010,합천경찰서,null,경남 합천군 합천읍 황강체육공원로 67,null,48,48890,14267783.0563,4240777.13292
276,제주특별자치도경찰청,null,지방청,510000,제주특별자치도경찰청,null,제주시 수목원 서길 37,null,50,50110,14079820.6082,3957618.86201
277,제주특별자치도경찰청,null,경찰서,510010,서귀포경찰서,null,서귀포시 신중로 27,null,50,50130,14082904.3139,3929315.37662
278,제주특별자치도경찰청,null,경찰서,510010,제주동부경찰서,null,제주시 동광로 66,null,50,50110,14085926.2151,3962256.8242
279,제주특별자치도경찰청,null,경찰서,510010,제주서부경찰서,null,제주시 애월읍 애조로 215,null,50,50110,14071433.9313,3958373.29642
280,서울청,서울중부,지구대,510020,을지지구대,null,서울특별시 중구  을지로 234,02-2279-1908,11,11140,14138014.5863,4518362.4653
281,서울청,서울중부,지구대,510020,광희지구대,null,서울특별시 중구  퇴계로 375-1,02-2233-1444,11,11140,14139067.2791,4518192.66036
282,서울청,서울중부,지구대,510020,약수지구대,null,"서울특별시 중구  동호로 5길 15, 약수지구대",02-2234-8112,11,11140,14138954.2453,4516350.47282
283,서울청,서울중부,파출소,510030,신당파출소,null,"서울특별시 중구  다산로 248 (신당동, 신당파출소)",02-2252-0435,11,11140,14139398.9889,4518161.98875
284,서울청,서울중부,파출소,510030,장충파출소,null,서울특별시 중구  동호로 261,02-2274-9003,11,11140,14138110.4213,4517280.34478
285,서울청,서울중부,파출소,510030,충무파출소,null,서울특별시 중구  퇴계로 178,02-2278-7710,11,11140,14136638.1431,4517577.1107
286,서울청,서울중부,파출소,510030,을지로3가파출소,null,서울특별시 중구 충무로56-1,02-2266-2404,11,11140,14136778.8843,4518321.40065
287,서울청,서울종로,지구대,510020,종로2가지구대,null,서울특별시 종로구  종로17길 4,02-3701-4301,11,11110,14136342.69,4518929.17116
